StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Q1,Q10,Q104,Q7,Q7_4_TEXT,Q103_1_x,Q103_1_y,Q103,Q58_1,Q58_2,Q13,Q13_6_TEXT,Q19,Q17,Q18,Q18_22_TEXT,Q105,Q22,Q29,Q30,Q24,Q28,Q33,Q34,Q79,Q80,Q36,Q36_22_TEXT,Q38,Q38_4_TEXT,Q60,Q61,Q62,Q63,Q64,Q65,Q66,Q67,Q68,Q69,Q72,Q73,Q74,Q75,Q70,Q76,Q77,Q78,Q79,Q71,Q80,Q81,Q82,Q83,Q57,Q78_1,Q78_2,Q100_1,Q100_2,Q100_3,Q59,Q107_9,Q107_1,Q107_2,Q107_3,Q107_4,Q107_5,Q107_7,Q107_8,Q107_8_TEXT,Q103,Q106,Q107,Q110,Q32_1,Q32_2,Q32_3,Q32_4 
2019-08-07 20:43:33,2019-08-07 20:47:12,IP Address,107.77.217.172,100,218,True,2019-08-07 20:47:12,R_zVxBfAzqPjc6id3,,,,,29.6923980712890625,-95.51300048828125,anonymous,EN,I agree to participate in this survey study.,Board Certified Behavior Analyst (BCBA),50% or more,Female,,283,283,Southwest,6 to 10 years,Yes,"Client's home,Clinic,School,Another general setting",Group home,Yes,None,"Dog,Cat,Fish,Hamster,Rabbit,Turtle,Lizard,Snake",,Sometimes,Seldom,Yes,Sometimes,No,Yes,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Uncertain,Uncertain,Agree,No,,,3,,2,,1,,,Not sure,Not sure,Not sure,Not sure,Agree,Agree,Neither Agree or Disagree,Neither Agree or Disagree
2019-08-07 20:47:46,2019-08-07 21:04:01,IP Address,174.218.143.191,100,975,True,2019-08-07 21:04:02,R_3MsWDYKWXXceAZs,,,,,33.934906005859375,-84.3921966552734375,anonymous,EN,I agree to participate in this survey study.,Board Certified Behavior Analyst (BCBA),50% or more,Female,,452,245,Southeast,6 to 10 years,Yes,Client's home,,Yes,3-5,"Dog,Cat,Bird (i.e., parakeet),Fish,Hamster,Rabbit,Turtle,Snake,Chicken/Rooster,Goat,Sheep,Pig,Horse/Pony,Another animal species",Emu,Often,Sometimes,No,Never,Yes,Yes,Yes,Yes,More than 5,Individual clients,"Dog,Horse/Pony",,"Animal was an active participant during an activity/therapy session targeting specific skills. (Example: animal was a potential communication partner during a therapeutic session aiming to increase social & communication skills),Animal was a passive participant during an activity/therapy session intentionally. (Example: animal slept on a designated mat in the treatment area during the therapy session),Animal was a reinforcer. (Example: animal interaction could have been chosen from a menu of reinforcers as part of a token economy; interaction with the animal was contingent upon demonstration of specific behaviors)",,Horse/Pony,"Clinician's pet, service animal, ESA*, or therapy animal",Animal had prior exposure to target population(s) and intervention setting(s),"I bred the horse’s mother & raised him from the day he was born to respond to voice and touch while communicating with riders and people around him.  I exposed him to a plethora of stimuli that might result in a fear response in order to teach him how to respond safely. ",Yes,Dog,"Clinician's pet, service animal, ESA*, or therapy animal",Animal had prior exposure to target population(s) and intervention setting(s),Minimal training was provided.   Mainly exposure to the target populations and interventions.,Yes,Dog,"Clinician's pet, service animal, ESA*, or therapy animal",Animal had prior exposure to target population(s) only,She is a service dog and she was trained by an organization prior to being delivered to me.  Her training continues today.,No,,,,,,,,,,Positive effects,100,100,Strongly Agree,,Strongly Agree,No,,2,,,,,3,1,Allergies to animals,False,False,False,False,Neither Agree or Disagree,Neither Agree or Disagree,Agree,Agree
2019-08-06 19:22:31,2019-08-07 21:07:50,IP Address,174.212.17.25,100,92718,True,2019-08-07 21:07:50,R_6EAi0KtI5pfY9RT,,,,,33.924896240234375,-117.459197998046875,anonymous,EN,I agree to participate in this survey study.,Registered Behavior Technician (RBT),50% or more,Female,,89,229,West,< 2 years,No,Client's home,,Yes,1,"Dog,Bird (i.e., parakeet)",,Sometimes,Seldom,Yes,Seldom,Yes,Yes,Yes,Yes,One,Individual clients,Dog,,"Animal was intentionally incorporated another way. Please briefly describe. To assure anonymity, please describe without providing information that would reveal your identity or the identity of others.","Part of clients program is to care for his dog. He must feed, water, and take the dog for a walk.",Dog,"Client's pet, service animal, ESA*, or therapy animal",Unsure of prior exposure,None,No,,,,,,,,,,,,,,,,,,,,Positive effects,0,0,Strongly Agree,,Strongly Agree,No,,,1,2,,,3,,,False,Not sure,False,Not sure,Strongly Agree,Agree,Agree,Agree
2019-08-07 21:16:23,2019-08-07 21:23:00,IP Address,98.216.87.205,100,396,True,2019-08-07 21:23:00,R_2A0waee2GM6yF4x,,,,,42.218994140625,-71.5301971435546875,anonymous,EN,I agree to participate in this survey study.,Registered Behavior Technician (RBT),50% or more,Female,,,,,< 2 years,No,Client's home,,Yes,+5,"Dog,Cat,Bird (i.e., parakeet),Fish,Guinea Pig,Hamster",,Often,Often,Yes,Sometimes,Yes,Yes,Yes,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Strongly Agree,Strongly Agree,Strongly Agree,Yes,,,,2,,3,1,,,False,Not sure,False,True,Neither Agree or Disagree,Strongly Agree,Strongly Agree,Strongly Agree
2019-08-07 21:23:24,2019-08-07 21:34:25,IP Address,68.197.78.76,100,660,True,2019-08-07 21:34:26,R_271HHwdaKUGqnQw,,,,,41.1417999267578125,-73.35320281982421875,anonymous,EN,I agree to participate in this survey study.,Board Certified Behavior Analyst (BCBA),50% or more,Female,,525,119,Northeast,6 to 10 years,Yes,School,,Yes,2,"Dog,Cat,Bird (i.e., parakeet),Fish,Turtle",,Sometimes,Seldom,No,Sometimes,No,No,Yes,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Strongly Agree,Strongly Agree,Strongly Agree,Yes,,3,2,,1,,,,,True,Not sure,False,Not sure,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree
2019-08-08 06:13:38,2019-08-08 06:31:54,IP Address,96.59.208.250,100,1095,True,2019-08-08 06:31:54,R_3khRVq7y2DwuSdW,,,,,27.4582977294921875,-82.5287017822265625,anonymous,EN,I agree to participate in this survey study.,Registered Behavior Technician (RBT),50% or more,Male,,395,138,Midwest,2 to 5 years,No,"Client's home,Clinic,School",,Yes,1,"Dog,Fish,Rabbit,Chicken/Rooster",,Often,Never,Yes,Never,Yes,Unsure,Yes,Yes,Between 2 and 5,Individual clients,Dog,,"Animal was an active participant during an activity/therapy session targeting specific skills. (Example: animal was a potential communication partner during a therapeutic session aiming to increase social & communication skills),Animal was a reinforcer. (Example: animal interaction could have been chosen from a menu of reinforcers as part of a token economy; interaction with the animal was contingent upon demonstration of specific behaviors),Animal was intentionally incorporated another way. Please briefly describe. To assure anonymity, please describe without providing information that would reveal your identity or the identity of others.","Tolerance /desensitization ",Dog,Animal came from a therapy animal organization**,Animal had prior exposure to target population(s) and intervention setting(s),"Dog based animal therapy group was invited to our center ",No,,,,,,,,,,,,,,,,,,,,Both negative and positive effects,75,25,Agree,,Agree,No,,,2,1,,,,,,False,Not sure,False,False,Agree,Neither Agree or Disagree,Strongly Agree,Agree
2019-08-08 06:37:13,2019-08-08 06:42:45,IP Address,174.205.15.213,100,331,True,2019-08-08 06:42:45,R_vk7SLzuVx3HAjWp,,,,,39.0005035400390625,-76.97119903564453125,anonymous,EN,I agree to participate in this survey study.,Registered Behavior Technician (RBT),50% or more,Female,,474,168,Southeast,2 to 5 years,Yes,"Client's home,Clinic",,Yes,1,Dog,,Seldom,Seldom,No,Never,Yes,Yes,Yes,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Agree,Agree,Agree,Yes,,3,,,2,,1,,,False,Not sure,False,True,Agree,Agree,Neither Agree or Disagree,Neither Agree or Disagree
2019-08-08 07:59:13,2019-08-08 08:09:10,IP Address,73.60.96.209,100,597,True,2019-08-08 08:09:11,R_2ygDkPXGR7R6ox2,,,,,42.518096923828125,-70.8990020751953125,anonymous,EN,I agree to participate in this survey study.,Board Certified Behavior Analyst (BCBA),50% or more,Female,,523,111,Northeast,11 to 15 years,Yes,School,,Yes,3-5,"Dog,Bird (i.e., parakeet),Fish,Lizard",,Seldom,Never,No,Seldom,Yes,Yes,Yes,Yes,More than 5,"Individual clients,Groups of clients",Dog,,"Animal was an active participant during an activity/therapy session targeting specific skills. (Example: animal was a potential communication partner during a therapeutic session aiming to increase social & communication skills),Animal was a passive participant during an activity/therapy session intentionally. (Example: animal slept on a designated mat in the treatment area during the therapy session),Animal was a reinforcer. (Example: animal interaction could have been chosen from a menu of reinforcers as part of a token economy; interaction with the animal was contingent upon demonstration of specific behaviors)",,Dog,"Clinician's pet, service animal, ESA*, or therapy animal",Animal had prior exposure to target population(s) and intervention setting(s),"As a service dog trained to support children within a therapeutic program, the dog was trained for 20 months with a company prior to being matched and placed with myself as the handler.  He is a nationally certified service dog, which includes both obedience and skill training.",No,,,,,,,,,,,,,,,,,,,,Positive effects,,,Strongly Agree,,Strongly Agree,Yes,,,,,2,3,1,,,Not sure,True,False,Not sure,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree
2019-08-08 08:28:35,2019-08-08 08:34:38,IP Address,73.135.238.7,100,362,True,2019-08-08 08:34:39,R_2q3oKImpwn8DERU,,,,,39.2998046875,-76.6074981689453125,anonymous,EN,I agree to participate in this survey study.,Board Certified Behavior Analyst (BCBA),50% or more,Female,,432,219,Southeast,6 to 10 years,Yes,"Client's home,School",,Yes,1,Dog,,Sometimes,Never,Yes,Often,Yes,Yes,Yes,Yes,More than 5,Groups of clients,Dog,,Animal was a reinforcer. (Example: animal interaction could have been chosen from a menu of reinforcers as part of a token economy; interaction with the animal was contingent upon demonstration of specific behaviors),,Dog,Animal came from a therapy animal organization**,Animal had prior exposure to target population(s) and intervention setting(s),Was a registered therapy dog,No,,,,,,,,,,,,,,,,,,,,Positive effects,100,,Agree,,Agree,,,,2,,,,1,3,Lack of evidence,False,,Not sure,Not sure,Agree,Agree,Neither Agree or Disagree,Neither Agree or Disagree
2019-08-08 08:54:08,2019-08-08 09:08:20,IP Address,199.188.233.74,100,851,True,2019-08-08 09:08:20,R_2CKwHeQ4mGrklsh,,,,,42.41619873046875,-71.175201416015625,anonymous,EN,I agree to participate in this survey study.,Board Certified Behavior Analyst (BCBA),50% or more,Female,,505,99,Northeast,> 15 years,Yes,School,,Yes,None,"Dog,Cat,Fish",,Seldom,Never,No,Sometimes,Yes,Yes,No,Yes,Between 2 and 5,Individual clients,"Dog,Horse/Pony",,"Animal was intentionally incorporated another way. Please briefly describe. To assure anonymity, please describe without providing information that would reveal your identity or the identity of others.",horse back riding therapy,Horse/Pony,Site-Based animal***,Unsure of prior exposure,unsure,No,,,,,,,,,,,,,,,,,,,,No effects,100,,Uncertain,,Uncertain,No,,,3,,,,2,1,"if on site, the allergy or fear of other clients jeopordizes their well being",Not sure,Not sure,Not sure,Not sure,Neither Agree or Disagree,Neither Agree or Disagree,Neither Agree or Disagree,Neither Agree or Disagree
2019-08-08 09:57:25,2019-08-08 10:05:25,IP Address,65.184.241.46,100,479,True,2019-08-08 10:05:25,R_80VdNuS1zXMPrDX,,,,,34.1569976806640625,-77.91359710693359375,anonymous,EN,I agree to participate in this survey study.,Registered Behavior Technician (RBT),50% or more,Female,,476,213,Southeast,< 2 years,Yes,Client's home,,Yes,3-5,"Dog,Cat,Fish,Rabbit,Turtle",,Often,Often,Yes,Sometimes,Yes,Yes,Yes,Yes,More than 5,"Individual clients,Groups of clients",Dog,,"Animal was an active participant during an activity/therapy session targeting specific skills. (Example: animal was a potential communication partner during a therapeutic session aiming to increase social & communication skills),Animal was a passive participant during an activity/therapy session intentionally. (Example: animal slept on a designated mat in the treatment area during the therapy session),Animal was a reinforcer. (Example: animal interaction could have been chosen from a menu of reinforcers as part of a token economy; interaction with the animal was contingent upon demonstration of specific behaviors)",,Dog,Animal came from a therapy animal organization**,Animal had prior exposure to target population(s) and intervention setting(s),Several training phases from birth-about 1-2 years old. Then they are placed with a client in order to mitigate symptoms of disabilities of different kinds. ADI Certified training procedures and policies in order to have public access must be acquired.,No,,,,,,,,,,,,,,,,,,,,Positive effects,100,100,Strongly Agree,,Strongly Agree,No,,2,,,1,3,,,,False,True,False,True,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree
2019-08-08 10:22:06,2019-08-08 10:23:03,IP Address,174.106.44.74,100,57,True,2019-08-08 10:23:03,R_3DtPu1VWklsVdI7,,,,,34.2256927490234375,-77.9447021484375,anonymous,EN,I agree to participate in this survey study.,Not certified,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-08-08 11:08:24,2019-08-08 11:17:33,IP Address,172.58.221.108,100,548,True,2019-08-08 11:17:33,R_2UVJOHIodsHqyUE,,,,,41.827392578125,-71.51999664306640625,anonymous,EN,I agree to participate in this survey study.,Board Certified Behavior Analyst (BCBA),50% or more,Female,,533,122,Northeast,< 2 years,Yes,"Client's home,School",,Yes,2,"Dog,Fish",,Sometimes,Never,Yes,Often,Yes,Yes,Yes,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Agree,Agree,Uncertain,Yes,,,2,,,,3,1,"Using animals in a school ",Not sure,Not sure,False,Not sure,Agree,Strongly Agree,Strongly Agree,Strongly Agree
2019-08-08 11:32:23,2019-08-08 11:36:23,IP Address,174.242.88.31,100,240,True,2019-08-08 11:36:24,R_2AXrsY7hobMehec,,,,,42.3426971435546875,-71.09220123291015625,anonymous,EN,I agree to participate in this survey study.,Board Certified Behavior Analyst (BCBA),50% or more,Female,,536,111,Northeast,6 to 10 years,Yes,School,,Yes,1,Dog,,Seldom,Seldom,No,Never,Yes,Yes,Yes,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Strongly Agree,Strongly Agree,Uncertain,No,,,,,1,3,,2,"Legal barriers (in a public school) ",False,Not sure,False,Not sure,Agree,Agree,Strongly Agree,Strongly Agree
2019-08-08 11:43:23,2019-08-08 11:51:34,IP Address,107.77.212.117,100,491,True,2019-08-08 11:51:35,R_3KPbGBI5xTvIkUZ,,,,,37.6735992431640625,-122.09439849853515625,anonymous,EN,I agree to participate in this survey study.,Board Certified Behavior Analyst- Doctoral (BCBA-D),50% or more,Female,,82,138,West,6 to 10 years,Yes,"Client's home,School,Another general setting",,Yes,None,"Dog,Cat,Bird (i.e., parakeet),Fish,Mouse,Hamster,Rabbit,Turtle",,Sometimes,Never,Yes,Never,No,Unsure,Yes,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Uncertain,Uncertain,Agree,No,,,,,,,,,No evidence base for bemefits i cluding animals in aba,False,Not sure,Not sure,Not sure,Agree,Neither Agree or Disagree,Neither Agree or Disagree,Strongly Disagree
2019-08-08 12:00:28,2019-08-08 12:10:35,IP Address,69.131.21.228,100,606,True,2019-08-08 12:10:36,R_21j3uvVoWNF8PWT,,,,,30.7967987060546875,-81.70510101318359375,anonymous,EN,I agree to participate in this survey study.,Registered Behavior Technician (RBT),50% or more,Female,,449,252,Southeast,6 to 10 years,No,"Client's home,Clinic,School",,Yes,3-5,"Dog,Cat,Bird (i.e., parakeet),Fish,Mouse,Rabbit,Turtle,Chicken/Rooster",,Often,Never,No,Seldom,Yes,Yes,No,Yes,Between 2 and 5,Individual clients,Dog,,"Animal was a passive participant during an activity/therapy session intentionally. (Example: animal slept on a designated mat in the treatment area during the therapy session),Animal was a reinforcer. (Example: animal interaction could have been chosen from a menu of reinforcers as part of a token economy; interaction with the animal was contingent upon demonstration of specific behaviors)",,Dog,"Client's pet, service animal, ESA*, or therapy animal",Unsure of prior exposure,"The dog worked with a local behaviorist. I was familiar with this trainer because 8 years prior she had worked to train Mybacb australian Shepard who had behavioral issues. She was a certified local dog trainer and seemed very knowledgeable about positive reinforcement and force free training. She is an active volunteer with the local humane society. She seems highly competent. ",No,,,,,,,,,,,,,,,,,,,,Positive effects,0,0,Uncertain,,Agree,Yes,,1,,,2,,3,,,Not sure,False,False,False,Disagree,Agree,Agree,Neither Agree or Disagree
2019-08-08 12:26:25,2019-08-08 12:32:19,IP Address,64.63.146.106,100,354,True,2019-08-08 12:32:20,R_2TsGdIz2wIznOum,,,,,42.24920654296875,-71.81079864501953125,anonymous,EN,I agree to participate in this survey study.,Board Certified Behavior Analyst (BCBA),50% or more,Female,,536,116,Northeast,6 to 10 years,Yes,"Client's home,Clinic",,Yes,2,"Cat,Fish",,Seldom,Never,No,Seldom,No,Yes,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Uncertain,Uncertain,Agree,No,,,1,,2,3,,,,Not sure,Not sure,False,Not sure,Agree,Neither Agree or Disagree,Neither Agree or Disagree,Neither Agree or Disagree
2019-08-08 12:37:34,2019-08-08 12:48:08,IP Address,72.239.69.148,100,633,True,2019-08-08 12:48:08,R_3QENBp8iPdRnvlq,,,,,28.66229248046875,-81.41359710693359375,anonymous,EN,I agree to participate in this survey study.,Registered Behavior Technician (RBT),50% or more,Female,,470,310,Southeast,< 2 years,Yes,Clinic,,Yes,1,"Dog,Cat",,Seldom,Never,Yes,Never,Yes,Yes,Yes,Yes,One,Individual clients,Dog,,Animal was a passive participant during an activity/therapy session intentionally. (Example: animal slept on a designated mat in the treatment area during the therapy session),,Dog,"Clinician's pet, service animal, ESA*, or therapy animal",Animal had prior exposure to target population(s) and intervention setting(s),therapy dog certification,No,,,,,,,,,,,,,,,,,,,,Not sure,,,Uncertain,,Uncertain,No,,,1,3,,,2,,,True,Not sure,False,Not sure,Neither Agree or Disagree,Strongly Agree,Strongly Agree,Strongly Agree
2019-08-08 12:51:22,2019-08-08 12:57:33,IP Address,174.223.3.91,100,370,True,2019-08-08 12:57:34,R_3Jkp6v7wzonAzMo,,,,,33.2931976318359375,-86.76799774169921875,anonymous,EN,I agree to participate in this survey study.,Board Certified Behavior Analyst (BCBA),50% or more,Female,,429,241,Southeast,2 to 5 years,Yes,School,,No,,,,Never,Never,No,Never,Yes,Yes,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Strongly Disagree,Strongly Disagree,Strongly Disagree,No,,1,2,,3,,,4,travel with animals,Not sure,Not sure,Not sure,Not sure,Disagree,Neither Agree or Disagree,Neither Agree or Disagree,Agree
2019-08-08 13:28:06,2019-08-08 13:34:42,IP Address,184.102.103.119,100,396,True,2019-08-08 13:34:42,R_4GTc8G6JJuwaWIx,,,,,41.0695037841796875,-74.8069000244140625,anonymous,EN,I agree to participate in this survey study.,Board Certified Behavior Analyst (BCBA),Less than 50%,Female,,,,,6 to 10 years,Yes,Residential facility,,Yes,1,"Dog,Cat,Fish",,Seldom,Never,No,Sometimes,Yes,Yes,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Uncertain,Uncertain,Agree,No,,,3,1,2,,,,,Not sure,Not sure,False,Not sure,Neither Agree or Disagree,Neither Agree or Disagree,Neither Agree or Disagree,Neither Agree or Disagree
2019-08-08 13:28:39,2019-08-08 13:43:49,IP Address,107.77.199.231,100,909,True,2019-08-08 13:43:50,R_2a9O0awWKqWvj92,,,,,32.896392822265625,-96.86350250244140625,anonymous,EN,I agree to participate in this survey study.,Board Certified Behavior Analyst (BCBA),Less than 50%,Female,,452,318,Southeast,2 to 5 years,No,"Residential facility,Another general setting","ADT & community ",Yes,2,"Cat,Fish,Hamster,Frog/Toad",,Sometimes,Seldom,Yes,Sometimes,No,Yes,Yes,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Uncertain,Agree,Agree,Yes,,,,1,3,,2,,,True,False,False,False,Neither Agree or Disagree,Neither Agree or Disagree,Agree,Neither Agree or Disagree
2019-08-08 13:55:09,2019-08-08 14:05:45,IP Address,73.238.60.213,100,636,True,2019-08-08 14:05:46,R_21mGM0TnUvkSXnW,,,,,42.364898681640625,-71.09870147705078125,anonymous,EN,I agree to participate in this survey study.,Registered Behavior Technician (RBT),50% or more,Female,,534,109,Northeast,< 2 years,No,"Client's home,Another general setting",Company's center and community after school program centers,Yes,+5,"Dog,Cat,Fish,Hamster,Rabbit,Frog/Toad,Another animal species","hermit crab, tarantula",Often,Often,Yes,Sometimes,Yes,Yes,Yes,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Strongly Agree,Strongly Agree,Agree,No,,,1,,3,,,2,Ensuring animals are used in an ethical way,False,True,False,False,Strongly Agree,Agree,Strongly Agree,Strongly Agree
2019-08-08 14:17:43,2019-08-08 14:25:50,IP Address,12.206.84.79,100,487,True,2019-08-08 14:25:51,R_A4Bx33yOIjt1pPX,,,,,25.99200439453125,-80.27020263671875,anonymous,EN,I agree to participate in this survey study.,Board Certified Behavior Analyst- Doctoral (BCBA-D),50% or more,Female,,472,384,Southeast,> 15 years,Yes,"Client's home,School",,Yes,1,Dog,,Sometimes,Never,No,Sometimes,No,Yes,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Uncertain,Disagree,Uncertain,Yes,,,3,,,,2,1,I believe is a fad,Not sure,Not sure,Not sure,Not sure,Disagree,Agree,Agree,Neither Agree or Disagree
2019-08-08 15:09:12,2019-08-08 15:16:14,IP Address,73.201.104.94,100,421,True,2019-08-08 15:16:14,R_8iVI9udlwdAYM9P,,,,,38.3802032470703125,-75.63469696044921875,anonymous,EN,I agree to participate in this survey study.,Board Certified Behavior Analyst (BCBA),50% or more,Female,,500,176,Southeast,< 2 years,Yes,Client's home,,Yes,2,Cat,,Seldom,Never,No,Seldom,Yes,Yes,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Agree,Agree,Uncertain,No,,,3,,1,,2,,,False,Not sure,Not sure,Not sure,Agree,Agree,,Neither Agree or Disagree
2019-08-08 16:24:36,2019-08-08 16:31:18,IP Address,69.113.144.49,100,401,True,2019-08-08 16:31:19,R_2q3gOKPxXV0aORv,,,,,40.6739044189453125,-73.93579864501953125,anonymous,EN,I agree to participate in this survey study.,Board Certified Behavior Analyst (BCBA),50% or more,Female,,508,114,Northeast,2 to 5 years,Yes,Client's home,,Yes,None,"Dog,Cat,Fish,Rabbit",,Seldom,Never,No,Seldom,No,Yes,Yes,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Uncertain,Agree,Agree,Yes,,,3,,2,,1,,,Not sure,Not sure,Not sure,Not sure,Agree,Agree,Agree,Neither Agree or Disagree
2019-08-08 16:32:26,2019-08-08 16:33:35,IP Address,192.155.112.1,100,69,True,2019-08-08 16:33:35,R_1IzbPQeUvZnZgAv,,,,,25.8000946044921875,-80.28099822998046875,anonymous,EN,I agree to participate in this survey study.,Registered Behavior Technician (RBT),No experience,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-08-08 15:00:09,2019-08-08 17:02:11,IP Address,174.240.139.145,100,7321,True,2019-08-08 17:02:11,R_2vets1hXWhgirSV,,,,,30.306396484375,-90.9427032470703125,anonymous,EN,I agree to participate in this survey study.,Board Certified Behavior Analyst (BCBA),50% or more,Female,,426,282,Southeast,2 to 5 years,Yes,"Client's home,Clinic,School",,Yes,3-5,Dog,,Often,Never,No,Never,Yes,Yes,Yes,Yes,Between 2 and 5,"Individual clients,Groups of clients","Dog,Horse/Pony",,"Animal was an active participant during an activity/therapy session targeting specific skills. (Example: animal was a potential communication partner during a therapeutic session aiming to increase social & communication skills),Animal was a reinforcer. (Example: animal interaction could have been chosen from a menu of reinforcers as part of a token economy; interaction with the animal was contingent upon demonstration of specific behaviors)",,Dog,"Client's pet, service animal, ESA*, or therapy animal",No prior exposure,,No,,,,,,,,,,,,,,,,,,,,Positive effects,25,25,Strongly Disagree,,Strongly Disagree,Yes,,3,,,1,,2,,,False,False,False,Not sure,Agree,Agree,Agree,Agree
2019-08-08 16:50:26,2019-08-08 17:04:56,IP Address,192.186.179.70,100,869,True,2019-08-08 17:04:56,R_3OrCZfUyyqANgqi,,,,,39.741302490234375,-86.15239715576171875,anonymous,EN,I agree to participate in this survey study.,Board Certified Behavior Analyst (BCBA),50% or more,Female,,444,248,Southeast,6 to 10 years,,Clinic,,Yes,2,Cat,,Seldom,Never,No,Never,No,No,Yes,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Agree,Strongly Agree,Strongly Agree,Yes,,3,,,1,2,,,,False,False,False,True,Agree,Strongly Agree,Strongly Agree,Strongly Agree
2019-08-08 18:00:06,2019-08-08 18:04:40,IP Address,98.203.134.99,100,273,True,2019-08-08 18:04:40,R_3PnK1hWBrY4UiBE,,,,,48.7494049072265625,-122.48960113525390625,anonymous,EN,I agree to participate in this survey study.,Board Certified Behavior Analyst (BCBA),50% or more,Female,,92,49,West,11 to 15 years,Yes,Clinic,,Yes,2,Dog,,Sometimes,Seldom,No,Seldom,No,Yes,Yes,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Uncertain,Uncertain,Agree,Yes,,,,2,,3,1,,,False,False,False,False,Agree,Agree,Agree,Neither Agree or Disagree
2019-08-08 19:05:36,2019-08-08 19:11:00,IP Address,72.186.36.58,100,323,True,2019-08-08 19:11:00,R_XojQoPEDba0nfZn,,,,,28.0381011962890625,-81.93920135498046875,anonymous,EN,I agree to participate in this survey study.,Registered Behavior Technician (RBT),50% or more,Female,,464,305,Southeast,< 2 years,No,Clinic,,Yes,None,"Dog,Cat,Fish,Hamster",,Seldom,Never,No,Never,No,No,Yes,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Strongly Agree,Strongly Agree,Strongly Agree,No,3,,,,2,,1,,,False,Not sure,Not sure,Not sure,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree
2019-08-08 19:56:03,2019-08-08 19:58:51,IP Address,108.54.151.234,100,168,True,2019-08-08 19:58:52,R_2zo7RnfCeVls4hI,,,,,40.763702392578125,-73.769500732421875,anonymous,EN,I agree to participate in this survey study.,Board Certified Behavior Analyst (BCBA),50% or more,Female,,521,136,Northeast,2 to 5 years,Yes,"Client's home,School",,Yes,1,Dog,,Seldom,Never,Yes,Never,Yes,Yes,Yes,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Strongly Agree,Strongly Agree,Strongly Agree,Yes,,,,,1,2,3,,,False,Not sure,Not sure,Not sure,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree
2019-08-08 21:18:11,2019-08-08 21:25:48,IP Address,67.81.140.63,100,457,True,2019-08-08 21:25:49,R_1jCc9Dto9tQ8hbo,,,,,40.6186065673828125,-73.9272003173828125,anonymous,EN,I agree to participate in this survey study.,Board Certified Behavior Analyst- Doctoral (BCBA-D),50% or more,Female,,,,,6 to 10 years,No,"Client's home,School,Another general setting",,Yes,2,"Dog,Bird (i.e., parakeet)",,Seldom,Never,No,Sometimes,Yes,No,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Strongly Disagree,Strongly Disagree,Strongly Disagree,No,,,,,,,,1,Not an evidence-based intervention for ASD,False,False,True,Not sure,Disagree,Disagree,Neither Agree or Disagree,Disagree
